transaction_id,customer_id,transaction_amount,transaction_date,payment_method,ip_address,fraud_label
4076,309,28.41,2024-05-26 20:37:44,Wire Transfer,192.168.141.180,0
4077,631,25.27,2024-04-08 20:37:44,Paypal,192.168.108.164,0
4078,268,139.07,2024-09-12 20:37:44,Wire Transfer,192.168.200.44,0
4079,945,8.31,2024-10-10 20:37:44,Debit Card,192.168.83.47,0
4080,785,0.49,2024-07-26 20:37:44,Credit Card,192.168.124.80,0
4081,64,13.6,2023-12-15 20:37:44,Credit Card,192.168.76.20,0
4082,810,85.82,2024-05-26 20:37:44,Credit Card,192.168.146.182,0
4083,350,11.74,2023-11-25 20:37:44,Debit Card,192.168.12.112,0
4084,925,13.78,2024-06-08 20:37:44,Wire Transfer,192.168.153.60,0
4085,915,6.96,2023-12-18 20:37:44,Credit Card,192.168.244.75,0
4086,494,62.84,2024-11-02 20:37:44,Paypal,192.168.214.244,0
4087,523,3.58,2024-04-26 20:37:44,Credit Card,192.168.110.34,0
4088,98,20.11,2023-12-24 20:37:44,Wire Transfer,192.168.141.238,0
4089,946,16.6,2024-09-24 20:37:44,Debit Card,192.168.166.140,0
4090,71,40.5,2024-10-22 20:37:44,Paypal,192.168.231.36,0
4091,364,65.54,2024-06-09 20:37:44,Paypal,192.168.28.219,0
4092,570,38.06,2024-02-19 20:37:44,Credit Card,192.168.39.77,0
4093,802,133.7,2024-08-27 20:37:44,Wire Transfer,192.168.171.104,0
4094,763,151.25,2024-06-17 20:37:44,Credit Card,192.168.91.115,0
4095,276,22.43,2024-07-30 20:37:44,Paypal,192.168.159.2,0
4096,50,75.18,2023-12-10 20:37:44,Credit Card,192.168.117.82,0
4097,358,67.12,2023-12-10 20:37:44,Wire Transfer,192.168.90.245,0
4098,728,111.73,2024-07-11 20:37:44,Debit Card,192.168.42.31,0
4099,906,29.71,2024-05-17 20:37:44,Paypal,192.168.61.102,0
4100,928,37.8,2024-09-07 20:37:44,Wire Transfer,192.168.56.214,0
4101,564,26.87,2024-01-18 20:37:44,Credit Card,192.168.228.83,0
4102,783,94.98,2024-08-17 20:37:44,Paypal,192.168.128.14,0
4103,485,13.05,2024-10-25 20:37:44,Credit Card,192.168.14.242,0
4104,84,13.7,2023-11-20 20:37:44,Credit Card,192.168.157.209,0
4105,899,23.31,2024-06-28 20:37:44,Debit Card,192.168.178.50,1
4106,805,13.09,2024-07-11 20:37:44,Credit Card,192.168.191.101,0
4107,638,41.16,2023-12-26 20:37:44,Credit Card,192.168.201.193,0
4108,808,7.22,2024-07-04 20:37:44,Wire Transfer,192.168.68.250,0
4109,584,19.3,2024-01-26 20:37:44,Credit Card,192.168.71.11,0
4110,296,122.35,2024-01-13 20:37:44,Debit Card,192.168.14.106,0
4111,236,26.32,2024-05-13 20:37:44,Credit Card,192.168.211.104,0
4112,56,68.96,2024-08-19 20:37:44,Credit Card,192.168.131.128,0
4113,919,6.02,2024-10-27 20:37:44,Credit Card,192.168.8.221,0
4114,360,14.22,2024-10-16 20:37:44,Paypal,192.168.242.229,0
4115,907,82.34,2024-05-25 20:37:44,Debit Card,192.168.244.171,0
4116,110,71.98,2024-02-13 20:37:44,Paypal,192.168.137.19,0
4117,192,24.4,2024-08-31 20:37:44,Debit Card,192.168.140.155,0
4118,904,154.39,2023-12-27 20:37:44,Debit Card,192.168.229.112,0
4119,93,120.76,2024-08-12 20:37:44,Wire Transfer,192.168.58.25,0
4120,862,163.91,2024-05-04 20:37:44,Paypal,192.168.45.102,0
4121,568,27.92,2024-02-26 20:37:44,Debit Card,192.168.48.50,0
4122,60,11.0,2024-04-06 20:37:44,Debit Card,192.168.81.44,0
4123,650,49.26,2024-10-08 20:37:44,Wire Transfer,192.168.59.161,0
4124,39,57.72,2024-06-21 20:37:44,Paypal,192.168.103.78,0
4125,540,6.7,2024-06-01 20:37:44,Credit Card,192.168.156.18,0
4126,49,77.2,2024-10-08 20:37:44,Wire Transfer,192.168.183.161,0
4127,420,0.91,2024-01-02 20:37:44,Debit Card,192.168.116.106,0
4128,637,32.96,2024-06-10 20:37:44,Paypal,192.168.143.189,0
4129,13,20.1,2023-11-28 20:37:44,Debit Card,192.168.11.164,0
4130,992,67.41,2024-02-23 20:37:44,Wire Transfer,192.168.143.181,0
4131,36,18.75,2024-04-07 20:37:44,Wire Transfer,192.168.62.48,0
4132,101,87.67,2024-02-04 20:37:44,Paypal,192.168.94.250,0
4133,794,45.19,2024-01-29 20:37:44,Wire Transfer,192.168.143.191,0
4134,86,78.97,2024-08-03 20:37:44,Wire Transfer,192.168.241.87,0
4135,516,227.07,2024-10-10 20:37:44,Credit Card,192.168.171.50,0
4136,223,56.84,2024-08-11 20:37:44,Debit Card,192.168.60.240,1
4137,338,209.82,2024-06-14 20:37:44,Credit Card,192.168.59.15,1
4138,960,1.46,2024-06-18 20:37:44,Credit Card,192.168.29.203,0
4139,166,20.64,2024-09-03 20:37:44,Paypal,192.168.237.210,0
4140,383,5.71,2023-11-18 20:37:44,Wire Transfer,192.168.40.31,0
4141,856,15.21,2024-09-12 20:37:44,Debit Card,192.168.73.214,0
4142,895,91.28,2024-02-02 20:37:44,Debit Card,192.168.11.81,0
4143,376,1.64,2024-02-04 20:37:44,Debit Card,192.168.225.62,0
4144,471,36.72,2024-03-18 20:37:44,Wire Transfer,192.168.203.231,1
4145,790,41.87,2023-11-22 20:37:44,Debit Card,192.168.136.51,0
4146,642,41.18,2024-07-04 20:37:44,Debit Card,192.168.57.132,0
4147,31,32.25,2023-12-08 20:37:44,Wire Transfer,192.168.164.147,0
4148,375,78.18,2024-04-14 20:37:44,Paypal,192.168.24.41,0
4149,11,7.17,2024-05-07 20:37:44,Debit Card,192.168.49.210,0
4150,988,18.6,2024-05-24 20:37:44,Wire Transfer,192.168.225.174,0
4151,302,47.82,2024-05-21 20:37:44,Credit Card,192.168.36.10,0
4152,96,58.71,2024-02-23 20:37:44,Wire Transfer,192.168.247.78,0
4153,190,25.89,2024-04-18 20:37:44,Credit Card,192.168.135.140,0
4154,453,104.12,2024-06-27 20:37:44,Wire Transfer,192.168.86.253,0
4155,192,26.85,2024-09-24 20:37:44,Debit Card,192.168.219.176,0
4156,486,25.77,2024-10-31 20:37:44,Paypal,192.168.165.203,0
4157,266,1.84,2024-06-01 20:37:44,Paypal,192.168.164.60,0
4158,424,40.05,2024-01-25 20:37:44,Debit Card,192.168.205.96,0
4159,128,61.67,2023-12-05 20:37:44,Credit Card,192.168.254.8,0
4160,238,6.08,2023-12-24 20:37:44,Wire Transfer,192.168.135.107,0
4161,920,18.22,2024-07-26 20:37:44,Debit Card,192.168.171.58,1
4162,355,75.99,2024-01-24 20:37:44,Wire Transfer,192.168.81.86,0
4163,940,22.78,2023-12-04 20:37:44,Debit Card,192.168.174.34,0
4164,112,13.83,2024-08-13 20:37:44,Debit Card,192.168.84.117,0
4165,828,55.77,2024-05-01 20:37:44,Wire Transfer,192.168.200.22,0
4166,446,10.96,2024-06-09 20:37:44,Paypal,192.168.219.226,0
4167,343,113.0,2024-01-03 20:37:44,Paypal,192.168.149.15,0
4168,145,5.58,2024-06-25 20:37:44,Credit Card,192.168.133.102,0
4169,65,61.3,2024-02-10 20:37:44,Wire Transfer,192.168.145.200,0
4170,247,34.61,2024-06-13 20:37:44,Credit Card,192.168.147.5,0
4171,735,101.98,2024-05-05 20:37:44,Debit Card,192.168.23.83,0
4172,991,6.74,2024-06-21 20:37:44,Credit Card,192.168.14.10,0
4173,490,56.64,2024-07-01 20:37:44,Debit Card,192.168.31.141,0
4174,825,42.44,2024-11-05 20:37:44,Wire Transfer,192.168.127.150,0
4175,439,32.7,2024-02-20 20:37:44,Wire Transfer,192.168.37.167,0
4176,106,33.81,2024-10-14 20:37:44,Wire Transfer,192.168.138.31,0
4177,181,64.0,2024-10-16 20:37:44,Wire Transfer,192.168.171.99,0
4178,184,138.82,2024-02-17 20:37:44,Credit Card,192.168.205.222,1
4179,226,4.78,2024-03-25 20:37:44,Debit Card,192.168.226.164,0
4180,777,0.98,2024-02-14 20:37:44,Paypal,192.168.35.111,0
4181,790,81.92,2024-07-07 20:37:44,Wire Transfer,192.168.68.183,0
4182,909,5.72,2024-05-21 20:37:44,Wire Transfer,192.168.117.196,0
4183,89,215.99,2024-03-20 20:37:44,Debit Card,192.168.126.175,0
4184,688,48.29,2024-01-19 20:37:44,Paypal,192.168.6.119,0
4185,530,52.62,2024-02-08 20:37:44,Wire Transfer,192.168.156.30,0
4186,371,11.09,2024-08-25 20:37:44,Paypal,192.168.155.69,0
4187,972,13.74,2024-01-06 20:37:44,Wire Transfer,192.168.108.167,0
4188,936,53.85,2024-04-09 20:37:44,Credit Card,192.168.35.103,0
4189,913,120.25,2024-06-04 20:37:44,Credit Card,192.168.44.143,0
4190,399,201.97,2024-01-12 20:37:44,Paypal,192.168.211.222,0
4191,106,11.03,2024-04-19 20:37:44,Debit Card,192.168.230.160,0
4192,271,7.2,2024-06-13 20:37:44,Debit Card,192.168.232.29,0
4193,975,2.9,2024-08-26 20:37:44,Credit Card,192.168.191.6,0
4194,831,101.36,2024-03-25 20:37:44,Debit Card,192.168.218.27,0
4195,503,17.46,2024-01-10 20:37:44,Debit Card,192.168.227.28,0
4196,679,0.09,2024-09-08 20:37:44,Debit Card,192.168.133.169,0
4197,525,12.67,2024-09-12 20:37:44,Paypal,192.168.56.112,0
4198,849,20.81,2024-02-09 20:37:44,Paypal,192.168.54.80,0
4199,32,235.45,2024-07-24 20:37:44,Debit Card,192.168.105.18,0
4200,393,37.07,2024-05-06 20:37:44,Credit Card,192.168.205.43,0
4201,40,11.45,2024-03-25 20:37:44,Debit Card,192.168.89.74,0
4202,660,20.38,2024-09-22 20:37:44,Wire Transfer,192.168.157.10,0
4203,218,20.05,2023-12-26 20:37:44,Credit Card,192.168.134.208,0
4204,731,1.0,2024-02-15 20:37:44,Paypal,192.168.89.236,0
4205,981,7.26,2024-04-08 20:37:44,Wire Transfer,192.168.132.229,0
4206,82,59.4,2024-01-24 20:37:44,Debit Card,192.168.34.83,0
4207,845,6.41,2024-02-29 20:37:44,Debit Card,192.168.161.132,0
4208,720,13.12,2023-11-17 20:37:44,Credit Card,192.168.172.98,0
4209,201,21.6,2024-08-14 20:37:44,Credit Card,192.168.204.31,0
4210,447,70.89,2024-05-12 20:37:44,Debit Card,192.168.80.194,0
4211,844,43.66,2024-10-15 20:37:44,Debit Card,192.168.241.186,0
4212,428,58.4,2024-04-01 20:37:44,Credit Card,192.168.60.2,0
4213,38,41.85,2024-09-21 20:37:44,Wire Transfer,192.168.36.198,0
4214,211,57.54,2023-12-11 20:37:44,Paypal,192.168.125.188,0
4215,444,0.14,2024-05-18 20:37:44,Credit Card,192.168.151.103,0
4216,327,133.61,2024-01-03 20:37:44,Wire Transfer,192.168.247.175,0
4217,761,5.88,2024-02-09 20:37:44,Debit Card,192.168.116.236,0
4218,227,26.06,2024-10-05 20:37:44,Paypal,192.168.101.46,0
4219,48,73.71,2024-04-06 20:37:44,Wire Transfer,192.168.80.107,0
4220,18,28.57,2024-04-14 20:37:44,Paypal,192.168.44.147,0
4221,912,146.72,2024-06-02 20:37:44,Paypal,192.168.49.254,0
4222,439,31.52,2024-11-02 20:37:44,Paypal,192.168.88.58,0
4223,807,103.95,2024-02-14 20:37:44,Wire Transfer,192.168.91.135,0
4224,708,83.25,2024-07-06 20:37:44,Wire Transfer,192.168.94.169,0
4225,187,198.13,2023-12-20 20:37:44,Debit Card,192.168.78.122,0
4226,345,130.56,2023-11-19 20:37:44,Paypal,192.168.244.236,0
4227,224,114.2,2024-08-11 20:37:44,Credit Card,192.168.143.76,0
4228,830,65.76,2024-09-28 20:37:44,Credit Card,192.168.53.245,0
4229,488,22.86,2023-11-10 20:37:44,Credit Card,192.168.221.23,0
4230,909,5.61,2024-06-03 20:37:44,Wire Transfer,192.168.77.73,0
4231,877,58.34,2024-04-21 20:37:44,Debit Card,192.168.88.103,0
4232,849,192.34,2024-02-01 20:37:44,Wire Transfer,192.168.94.193,0
4233,229,64.84,2023-12-13 20:37:44,Paypal,192.168.60.10,0
4234,390,132.06,2024-01-26 20:37:44,Credit Card,192.168.253.102,0
4235,979,81.56,2024-08-10 20:37:44,Wire Transfer,192.168.58.175,0
4236,589,8.9,2024-07-07 20:37:44,Credit Card,192.168.143.9,0
4237,188,14.33,2024-07-06 20:37:44,Wire Transfer,192.168.13.151,0
4238,858,20.92,2024-09-18 20:37:44,Credit Card,192.168.161.137,0
4239,270,9.21,2024-07-29 20:37:44,Paypal,192.168.131.222,0
4240,607,43.57,2023-11-14 20:37:44,Credit Card,192.168.73.116,0
4241,310,185.35,2024-05-06 20:37:44,Paypal,192.168.153.125,0
4242,132,71.66,2024-04-18 20:37:44,Paypal,192.168.111.216,1
4243,551,27.53,2024-10-26 20:37:44,Wire Transfer,192.168.224.71,0
4244,72,0.23,2024-07-28 20:37:44,Wire Transfer,192.168.164.89,0
4245,793,18.79,2024-07-15 20:37:44,Wire Transfer,192.168.20.81,0
4246,845,37.41,2024-01-10 20:37:44,Paypal,192.168.182.228,0
4247,672,19.6,2024-08-08 20:37:44,Debit Card,192.168.90.19,0
4248,187,5.88,2024-06-18 20:37:44,Debit Card,192.168.188.165,0
4249,486,29.24,2024-07-22 20:37:44,Paypal,192.168.112.131,0
4250,191,14.6,2024-05-30 20:37:44,Paypal,192.168.107.121,0
4251,422,119.97,2024-09-17 20:37:44,Wire Transfer,192.168.92.214,0
4252,120,5.37,2024-11-06 20:37:44,Wire Transfer,192.168.239.147,0
4253,220,2.52,2024-09-02 20:37:44,Wire Transfer,192.168.181.248,0
4254,53,0.27,2024-03-08 20:37:44,Debit Card,192.168.174.80,0
4255,734,19.88,2024-06-24 20:37:44,Debit Card,192.168.184.198,0
4256,451,54.0,2024-01-06 20:37:44,Paypal,192.168.229.31,0
4257,412,65.54,2023-11-23 20:37:44,Debit Card,192.168.53.113,0
4258,643,30.19,2024-01-27 20:37:44,Wire Transfer,192.168.240.34,0
4259,237,57.65,2024-09-04 20:37:44,Wire Transfer,192.168.31.188,0
4260,758,22.31,2023-11-28 20:37:44,Wire Transfer,192.168.139.228,0
4261,738,55.1,2023-12-20 20:37:44,Wire Transfer,192.168.6.27,0
4262,720,2.07,2024-06-07 20:37:44,Wire Transfer,192.168.7.49,0
4263,406,24.78,2024-08-14 20:37:44,Credit Card,192.168.96.200,0
4264,608,78.24,2024-10-07 20:37:44,Paypal,192.168.60.33,0
4265,422,81.23,2024-09-02 20:37:44,Paypal,192.168.249.47,0
4266,712,62.97,2024-05-06 20:37:44,Debit Card,192.168.244.172,0
4267,247,11.42,2024-05-01 20:37:44,Wire Transfer,192.168.207.119,0
4268,72,14.2,2024-04-10 20:37:44,Credit Card,192.168.27.222,0
4269,830,277.19,2024-08-13 20:37:44,Wire Transfer,192.168.22.47,0
4270,185,5.46,2023-11-24 20:37:44,Wire Transfer,192.168.93.233,0
4271,6,9.96,2024-07-24 20:37:44,Debit Card,192.168.176.158,0
4272,206,6.96,2024-03-14 20:37:44,Credit Card,192.168.2.143,0
4273,544,19.85,2024-04-07 20:37:44,Credit Card,192.168.47.27,0
4274,611,11.8,2024-05-16 20:37:44,Paypal,192.168.199.27,0
4275,906,34.43,2024-09-17 20:37:44,Wire Transfer,192.168.213.141,0
4276,387,32.32,2023-12-15 20:37:44,Credit Card,192.168.183.145,1
4277,768,115.89,2024-09-21 20:37:44,Paypal,192.168.75.187,0
4278,699,1.77,2024-07-18 20:37:44,Credit Card,192.168.10.121,0
4279,76,19.27,2024-08-06 20:37:44,Wire Transfer,192.168.33.206,0
4280,177,45.4,2024-10-15 20:37:44,Paypal,192.168.165.126,0
4281,827,46.42,2024-06-30 20:37:44,Credit Card,192.168.8.161,0
4282,799,32.71,2024-05-14 20:37:44,Debit Card,192.168.135.162,0
4283,349,84.55,2024-06-17 20:37:44,Credit Card,192.168.71.135,0
4284,255,3.24,2023-11-11 20:37:44,Wire Transfer,192.168.41.118,0
4285,837,84.5,2024-04-25 20:37:44,Debit Card,192.168.228.55,0
4286,702,34.14,2023-12-20 20:37:44,Credit Card,192.168.7.84,0
4287,308,7.18,2024-08-17 20:37:44,Credit Card,192.168.146.237,0
4288,345,108.45,2024-06-05 20:37:44,Paypal,192.168.171.233,0
4289,127,52.38,2024-08-16 20:37:44,Wire Transfer,192.168.78.168,0
4290,937,8.93,2024-03-01 20:37:44,Credit Card,192.168.53.14,0
4291,287,1.71,2024-08-29 20:37:44,Credit Card,192.168.149.113,0
4292,766,7.61,2024-03-31 20:37:44,Credit Card,192.168.251.57,0
4293,725,46.93,2024-02-07 20:37:44,Wire Transfer,192.168.91.46,0
4294,762,9.88,2024-01-31 20:37:44,Debit Card,192.168.154.91,0
4295,596,12.79,2024-02-19 20:37:44,Wire Transfer,192.168.152.133,0
4296,487,1.27,2024-03-08 20:37:44,Paypal,192.168.170.102,0
4297,383,64.17,2023-12-04 20:37:44,Paypal,192.168.220.106,0
4298,406,83.13,2024-09-09 20:37:44,Wire Transfer,192.168.171.128,0
4299,388,79.69,2024-02-24 20:37:44,Credit Card,192.168.250.32,0
4300,525,6.82,2024-11-02 20:37:44,Credit Card,192.168.216.6,0
4301,557,116.81,2024-05-05 20:37:44,Debit Card,192.168.74.238,0
4302,639,55.78,2024-11-05 20:37:44,Wire Transfer,192.168.244.195,0
4303,938,113.91,2024-03-23 20:37:44,Wire Transfer,192.168.135.29,0
4304,626,29.63,2024-06-29 20:37:44,Credit Card,192.168.34.7,0
4305,945,28.72,2024-07-07 20:37:44,Paypal,192.168.81.77,0
4306,276,76.75,2024-10-25 20:37:44,Paypal,192.168.58.85,0
4307,500,4.9,2024-10-27 20:37:44,Debit Card,192.168.159.73,0
4308,717,36.79,2024-07-14 20:37:44,Debit Card,192.168.45.47,0
4309,337,90.51,2024-03-14 20:37:44,Paypal,192.168.77.209,0
4310,950,88.65,2024-02-20 20:37:44,Wire Transfer,192.168.200.201,0
4311,932,156.33,2023-11-15 20:37:44,Debit Card,192.168.73.168,0
4312,481,59.91,2024-11-03 20:37:44,Credit Card,192.168.240.116,0
4313,897,11.65,2023-12-25 20:37:44,Wire Transfer,192.168.30.190,0
4314,911,1.02,2024-03-23 20:37:44,Credit Card,192.168.71.145,0
4315,973,32.64,2024-10-10 20:37:44,Debit Card,192.168.103.230,0
4316,273,36.05,2024-10-18 20:37:44,Paypal,192.168.133.209,0
4317,920,13.74,2024-06-06 20:37:44,Debit Card,192.168.104.122,0
4318,58,6.66,2024-07-14 20:37:44,Paypal,192.168.129.208,0
4319,328,44.12,2023-12-05 20:37:44,Wire Transfer,192.168.209.222,0
4320,731,72.25,2024-04-30 20:37:44,Debit Card,192.168.31.163,0
4321,109,249.21,2023-11-29 20:37:44,Debit Card,192.168.109.72,0
4322,279,71.0,2024-04-28 20:37:44,Debit Card,192.168.240.248,0
4323,686,78.9,2024-05-25 20:37:44,Wire Transfer,192.168.158.127,0
4324,328,47.92,2024-03-15 20:37:44,Credit Card,192.168.231.85,0
4325,776,213.16,2023-11-13 20:37:44,Credit Card,192.168.15.248,0
4326,315,51.08,2024-03-10 20:37:44,Paypal,192.168.226.56,0
4327,474,98.4,2024-09-01 20:37:44,Debit Card,192.168.188.27,0
4328,111,145.74,2024-08-06 20:37:44,Credit Card,192.168.2.74,0
4329,699,132.86,2024-08-24 20:37:44,Wire Transfer,192.168.64.5,0
4330,781,24.02,2024-05-22 20:37:44,Debit Card,192.168.91.253,0
4331,935,4.1,2024-11-08 20:37:44,Paypal,192.168.68.239,1
4332,229,9.43,2024-09-08 20:37:44,Credit Card,192.168.141.81,0
4333,497,3.05,2024-04-16 20:37:44,Wire Transfer,192.168.85.23,0
4334,156,5.57,2024-06-08 20:37:44,Wire Transfer,192.168.97.178,0
4335,473,10.21,2024-02-09 20:37:44,Paypal,192.168.124.207,0
4336,701,20.86,2024-09-22 20:37:44,Credit Card,192.168.206.201,0
4337,272,39.21,2024-06-25 20:37:44,Debit Card,192.168.236.37,0
4338,887,62.18,2024-11-08 20:37:44,Wire Transfer,192.168.30.221,0
4339,2,11.84,2024-03-19 20:37:44,Paypal,192.168.151.162,0
4340,758,55.82,2024-02-27 20:37:44,Wire Transfer,192.168.247.192,0
4341,722,60.91,2024-07-25 20:37:44,Wire Transfer,192.168.183.199,0
4342,511,40.89,2024-05-20 20:37:44,Credit Card,192.168.117.9,0
4343,913,116.97,2024-07-02 20:37:44,Credit Card,192.168.242.132,0
4344,286,5.88,2024-01-20 20:37:44,Debit Card,192.168.66.120,0
4345,871,9.75,2024-09-30 20:37:44,Wire Transfer,192.168.124.219,0
4346,13,27.99,2023-12-07 20:37:44,Paypal,192.168.161.160,0
4347,608,6.77,2024-10-24 20:37:44,Wire Transfer,192.168.249.44,0
4348,498,41.77,2024-07-05 20:37:44,Paypal,192.168.109.238,0
4349,733,25.41,2023-11-26 20:37:44,Wire Transfer,192.168.37.219,0
4350,238,16.75,2024-04-20 20:37:44,Paypal,192.168.220.67,0
4351,94,9.32,2024-06-28 20:37:44,Wire Transfer,192.168.60.187,0
4352,338,20.42,2024-02-24 20:37:44,Wire Transfer,192.168.36.49,0
4353,781,46.82,2024-10-26 20:37:44,Debit Card,192.168.179.107,0
4354,171,42.88,2024-09-04 20:37:44,Credit Card,192.168.8.236,0
4355,981,8.93,2023-11-24 20:37:44,Credit Card,192.168.178.242,0
4356,606,6.67,2023-12-03 20:37:44,Paypal,192.168.41.101,0
4357,661,1.35,2024-04-28 20:37:44,Wire Transfer,192.168.245.113,0
4358,624,0.63,2024-07-18 20:37:44,Wire Transfer,192.168.109.166,0
4359,567,105.93,2024-06-03 20:37:44,Credit Card,192.168.248.86,0
4360,849,2.31,2024-06-01 20:37:44,Paypal,192.168.78.207,0
4361,936,65.69,2024-02-29 20:37:44,Debit Card,192.168.55.110,0
4362,467,102.78,2024-10-25 20:37:44,Debit Card,192.168.196.146,0
4363,628,5.16,2024-10-03 20:37:44,Debit Card,192.168.65.64,0
4364,143,28.66,2024-06-07 20:37:44,Wire Transfer,192.168.140.118,1
4365,201,163.91,2024-10-13 20:37:44,Paypal,192.168.169.42,0
4366,180,89.83,2024-10-28 20:37:44,Credit Card,192.168.117.188,0
4367,714,33.64,2024-09-03 20:37:44,Wire Transfer,192.168.50.209,0
4368,364,71.89,2024-10-10 20:37:44,Wire Transfer,192.168.211.164,0
4369,479,89.6,2024-08-05 20:37:44,Debit Card,192.168.48.199,0
4370,565,21.39,2024-04-08 20:37:44,Paypal,192.168.73.136,0
4371,471,111.35,2024-04-29 20:37:44,Paypal,192.168.153.135,0
4372,384,31.79,2024-06-27 20:37:44,Debit Card,192.168.106.8,0
4373,692,37.52,2024-01-24 20:37:44,Debit Card,192.168.216.209,0
4374,926,406.88,2024-10-08 20:37:44,Debit Card,192.168.204.110,0
4375,417,92.67,2024-10-01 20:37:44,Wire Transfer,192.168.31.12,0
4376,825,22.45,2023-11-23 20:37:44,Wire Transfer,192.168.127.57,0
4377,308,0.52,2024-04-17 20:37:44,Wire Transfer,192.168.194.140,0
4378,649,49.2,2024-09-27 20:37:44,Credit Card,192.168.27.46,0
4379,694,60.86,2023-12-08 20:37:44,Credit Card,192.168.135.61,0
4380,367,52.61,2024-02-24 20:37:44,Paypal,192.168.186.58,0
4381,1,171.89,2024-03-05 20:37:44,Debit Card,192.168.13.181,0
4382,44,99.38,2024-08-27 20:37:44,Debit Card,192.168.100.193,1
4383,739,29.79,2023-12-26 20:37:44,Wire Transfer,192.168.49.35,1
4384,843,3.25,2024-01-18 20:37:44,Credit Card,192.168.94.95,0
4385,98,32.32,2024-02-09 20:37:44,Debit Card,192.168.145.72,0
4386,720,58.44,2023-12-22 20:37:44,Paypal,192.168.195.123,0
4387,265,46.79,2023-11-16 20:37:44,Debit Card,192.168.10.162,0
4388,800,38.62,2024-05-03 20:37:44,Wire Transfer,192.168.214.4,0
4389,783,31.63,2024-06-24 20:37:44,Wire Transfer,192.168.224.125,0
4390,140,17.39,2024-01-12 20:37:44,Credit Card,192.168.29.46,0
4391,481,16.24,2024-01-03 20:37:44,Paypal,192.168.203.174,0
4392,237,34.68,2023-12-14 20:37:44,Paypal,192.168.77.59,0
4393,974,8.75,2023-11-22 20:37:44,Debit Card,192.168.189.196,0
4394,953,20.83,2024-02-01 20:37:44,Paypal,192.168.66.162,0
4395,904,19.58,2024-05-27 20:37:44,Debit Card,192.168.107.86,0
4396,72,44.23,2024-02-05 20:37:44,Debit Card,192.168.133.9,0
4397,667,3.45,2024-10-14 20:37:44,Credit Card,192.168.20.149,0
4398,190,88.5,2024-08-28 20:37:44,Paypal,192.168.127.17,0
4399,268,41.32,2024-07-17 20:37:44,Wire Transfer,192.168.12.220,0
4400,321,55.56,2024-09-19 20:37:44,Debit Card,192.168.82.67,0
4401,107,60.72,2024-05-22 20:37:44,Debit Card,192.168.133.188,0
4402,232,17.23,2024-02-15 20:37:44,Debit Card,192.168.53.180,0
4403,42,31.78,2024-11-06 20:37:44,Paypal,192.168.206.176,0
4404,702,156.46,2024-04-13 20:37:44,Paypal,192.168.218.147,0
4405,883,72.77,2023-12-07 20:37:44,Paypal,192.168.233.145,0
4406,139,174.59,2024-01-13 20:37:44,Debit Card,192.168.54.231,0
4407,615,68.57,2023-12-03 20:37:44,Wire Transfer,192.168.234.68,0
4408,683,9.65,2024-07-17 20:37:44,Wire Transfer,192.168.234.35,0
4409,863,3.34,2024-05-26 20:37:44,Paypal,192.168.88.169,0
4410,273,43.1,2024-02-18 20:37:44,Wire Transfer,192.168.141.161,0
4411,481,22.14,2024-03-27 20:37:44,Debit Card,192.168.15.191,0
4412,416,16.11,2024-06-11 20:37:44,Paypal,192.168.15.31,0
4413,506,82.31,2024-02-15 20:37:44,Paypal,192.168.107.156,0
4414,733,22.86,2024-07-16 20:37:44,Debit Card,192.168.10.57,0
4415,725,19.06,2024-08-13 20:37:44,Paypal,192.168.199.161,0
4416,853,94.85,2023-12-27 20:37:44,Debit Card,192.168.7.133,0
4417,424,93.63,2024-03-12 20:37:44,Paypal,192.168.218.125,0
4418,407,22.03,2023-11-15 20:37:44,Wire Transfer,192.168.253.119,0
4419,568,89.34,2023-12-16 20:37:44,Paypal,192.168.80.124,0
4420,390,95.12,2023-12-12 20:37:44,Paypal,192.168.57.72,0
4421,342,27.58,2024-09-30 20:37:44,Paypal,192.168.214.226,0
4422,946,3.44,2024-05-11 20:37:44,Credit Card,192.168.168.28,0
4423,614,0.08,2024-04-14 20:37:44,Wire Transfer,192.168.238.36,0
4424,933,37.04,2024-02-10 20:37:44,Debit Card,192.168.56.175,0
4425,493,21.09,2024-07-13 20:37:44,Credit Card,192.168.199.116,0
4426,192,292.71,2024-10-16 20:37:44,Wire Transfer,192.168.168.59,0
4427,499,74.01,2024-02-25 20:37:44,Paypal,192.168.171.220,0
4428,822,71.62,2024-08-09 20:37:44,Paypal,192.168.123.66,0
4429,712,155.33,2024-06-01 20:37:44,Debit Card,192.168.9.134,0
4430,233,109.34,2024-06-13 20:37:44,Debit Card,192.168.119.122,0
4431,945,19.15,2024-07-15 20:37:44,Wire Transfer,192.168.65.131,0
4432,227,9.08,2024-09-17 20:37:44,Wire Transfer,192.168.254.202,0
4433,371,68.5,2024-01-12 20:37:44,Debit Card,192.168.165.127,0
4434,139,23.76,2024-09-25 20:37:44,Wire Transfer,192.168.236.87,0
4435,856,32.04,2024-02-18 20:37:44,Debit Card,192.168.33.137,0
4436,817,49.77,2024-02-21 20:37:44,Paypal,192.168.53.205,0
4437,149,119.23,2024-01-07 20:37:44,Debit Card,192.168.92.51,0
4438,115,27.16,2024-03-20 20:37:44,Credit Card,192.168.71.154,0
4439,450,76.47,2024-10-05 20:37:44,Debit Card,192.168.144.40,0
